timestamp,symbol,direction,entry_price,entry_contracts,contract_sz,exit_price,exit_contracts,reason
1758131354316,DOLO_USDT,long,0.1592,75.0,1.0,0.15975,75.0,TIME HIT
1758131800371,RESOLV_USDT,short,0.1479,81.0,1.0,0.1476,81.0,TP HIT
1758132024899,COOKIE_USDT,short,0.1273,94.0,1.0,0.1286,94.0,TP HIT
1758132051084,HUMA_USDT,short,0.02573,46.0,10.0,0.02571,46.0,TP HIT
1758132059956,VET_USDT,long,0.02427,49.0,10.0,0.02427,49.0,TP HIT
1758132085989,DOLO_USDT,long,0.15892,75.0,1.0,0.1589,75.0,TP HIT
1758132091568,PROVE_USDT,long,0.8824,13.0,1.0,0.8826,13.0,TP HIT
1758132094699,INIT_USDT,long,0.3576,33.0,1.0,0.3585,33.0,TP HIT
1758132103982,ACX_USDT,long,0.1328,90.0,1.0,0.1331,90.0,TP HIT
1758132793877,LA_USDT,long,0.3609,33.0,1.0,0.3611,33.0,TP HIT
1758136338252,KERNEL_USDT,long,0.1921,62.0,1.0,0.1915,62.0,TIME HIT
1758136553105,KERNEL_USDT,long,0.1919,62.0,1.0,0.1929,62.0,TIME HIT
1758136741317,KERNEL_USDT,long,0.1932,62.0,1.0,0.1927,62.0,TIME HIT
1758136924406,KERNEL_USDT,long,0.1928,62.0,1.0,0.1926,62.0,TIME HIT
1758137111075,KERNEL_USDT,long,0.1928,62.0,1.0,0.1927,62.0,TIME HIT
1758137300837,KERNEL_USDT,long,0.193,62.0,1.0,0.194,62.0,TIME HIT
1758137529786,KERNEL_USDT,long,0.1943,61.0,1.0,0.1941,61.0,TIME HIT
1758138156477,KERNEL_USDT,long,0.1947,61.0,1.0,0.1947,61.0,TIME HIT
1758138395870,KERNEL_USDT,long,0.1949,61.0,1.0,0.1952,61.0,TIME HIT
1758138421445,KERNEL_USDT,long,0.1955,61.0,1.0,0.1961,61.0,SL HIT
1758138603263,KERNEL_USDT,long,0.1961,61.0,1.0,0.1969,61.0,TIME HIT
1758138789727,KERNEL_USDT,long,0.1966,61.0,1.0,0.1972,61.0,TIME HIT
1758138830481,KERNEL_USDT,long,0.1972,60.0,1.0,0.1977,60.0,SL HIT
1758138856972,KERNEL_USDT,long,0.1981,60.0,1.0,0.1982,60.0,SL HIT
1758139103876,KERNEL_USDT,long,0.198,60.0,1.0,0.1972,60.0,TIME HIT
1758139288089,KERNEL_USDT,long,0.1973,60.0,1.0,0.1987,60.0,TIME HIT
1758139478785,KERNEL_USDT,long,0.1987,60.0,1.0,0.1981,60.0,TIME HIT
1758139666469,KERNEL_USDT,long,0.1982,60.0,1.0,0.1992,60.0,TIME HIT
1758139889864,KERNEL_USDT,long,0.1994,60.0,1.0,0.2021,60.0,TIME HIT
1758140079535,KERNEL_USDT,long,0.2015,59.0,1.0,0.2025,59.0,TIME HIT
1758140272352,KERNEL_USDT,long,0.2025,59.0,1.0,0.2026,59.0,TIME HIT
1758140456287,KERNEL_USDT,long,0.2026,59.0,1.0,0.2025,59.0,TIME HIT
1758140640717,KERNEL_USDT,long,0.2025,59.0,1.0,0.2033,59.0,TIME HIT
1758140816822,KERNEL_USDT,long,0.2037,58.0,1.0,0.2059,58.0,SL HIT
1758140994381,KERNEL_USDT,long,0.206,58.0,1.0,0.2075,58.0,SL HIT
1758141770128,KERNEL_USDT,long,0.2022,59.0,1.0,0.2027,59.0,TP HIT
1758152737076,VET_USDT,short,0.02517,47.0,10.0,0.02515,47.0,TP HIT
