x,y,z,value,category
0.0,0.0,0.0,0.0,A
0.03147795911800268,0.0040171911327999766,0.03173325912716963,0.2511479871810792,A
0.06143233392643582,0.015939488312968528,0.06346651825433926,0.4861967361004687,A
0.08838042055126166,0.03538218303992811,0.0951997773815089,0.690079011482112,A
0.110920354882685,0.06171442805384113,0.12693303650867852,0.8497254299495144,A
0.12776924874817852,0.09407450475622205,0.15866629563584814,0.9549022414440739,A
0.1377986386220463,0.13139073653749758,0.1903995547630178,0.998867339183008,A
0.14006643824544754,0.1724075981040478,0.2221328138901874,0.9788024462147787,A
0.133844659057018,0.2157164580442685,0.25386607301735703,0.8959937742913359,A
0.11864225027614862,0.25979029037054363,0.28559933214452665,0.7557495743542583,A
0.09422251210428612,0.3030216026885989,0.3173325912716963,0.5670598638627709,A
0.06061464880752042,0.3437627557846027,0.3490658503988659,0.3420201433256689,A
0.018119151175223804,0.38036779329553,0.3807991095260356,0.09505604330418244,A
-0.0326931724177953,0.411234861926715,0.4125323686532052,-0.15800139597335008,A
-0.0909885629615888,0.43484828324057523,0.4442656277803748,-0.4009305354066138,A
-0.1556839864822103,0.44981933783490036,0.47599888690754444,-0.6181589862206053,A
-0.2254668942006957,0.4549248418546832,0.5077321460347141,-0.7957618405308321,A
-0.29882071168082763,0.44914263395611753,0.5394654051618837,-0.9223542941045814,A
-0.3740555765248959,0.4316831474081729,0.5711986642890533,-0.9898214418809327,A
-0.4493437280967356,0.4020163159556002,0.6029319234162229,-0.9938384644612541,A
-0.5227588479098823,0.3598931520114968,0.6346651825433925,-0.9341478602651068,A
-0.5923185578851959,0.30536144001126836,0.6663984416705622,-0.8145759520503358,A
-0.6560292075763442,0.2387751043670332,0.6981317007977318,-0.6427876096865396,A
-0.7119320223146728,0.16079693818328228,0.7298649599249014,-0.4297949120891719,A
-0.7581496433480025,0.0723945132906019,0.7615982190520711,-0.18925124436040974,A
-0.7929320694038924,-0.02517076838159482,0.7933314781792408,0.06342391965656492,A
-0.8147010072919231,-0.13036138026279823,0.8250647373064104,0.31203344569848745,A
-0.8220916573849992,-0.24138789023184679,0.85679799643358,0.5406408174555978,A
